# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1753992	1754555	+	WP_071457433.1	WP_071457433.1		peptide deformylase	def		BHY08_RS08360	564	187	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1754604	1755398	-							BHY08_RS08365	795		old_locus_tag=BHY08_08370
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1754604	1755398	-	WP_071457434.1	WP_071457434.1		formate/nitrite transporter family protein			BHY08_RS08365	795	264	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1755780	1756391	+					rpsD		BHY08_RS08370	612		old_locus_tag=BHY08_08375
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1755780	1756391	+	WP_071457435.1	WP_071457435.1		30S ribosomal protein S4	rpsD		BHY08_RS08370	612	203	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1756442	1757344	-							BHY08_RS08375	903		old_locus_tag=BHY08_08380
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1756442	1757344	-	WP_169817677.1	WP_169817677.1		magnesium transporter CorA family protein			BHY08_RS08375	903	300	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1757422	1758792	-					mgtE		BHY08_RS08380	1371		old_locus_tag=BHY08_08385
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1757422	1758792	-	WP_071457437.1	WP_071457437.1		magnesium transporter	mgtE		BHY08_RS08380	1371	456	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1758808	1759692	-							BHY08_RS08385	885		old_locus_tag=BHY08_08390
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1758808	1759692	-	WP_071457438.1	WP_071457438.1		RluA family pseudouridine synthase			BHY08_RS08385	885	294	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1759689	1760507	-							BHY08_RS08390	819		old_locus_tag=BHY08_08395
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1759689	1760507	-	WP_071457439.1	WP_071457439.1		NAD kinase			BHY08_RS08390	819	272	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1760497	1761171	-							BHY08_RS08395	675		old_locus_tag=BHY08_08400
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1760497	1761171	-	WP_071457440.1	WP_071457440.1		GTP pyrophosphokinase family protein			BHY08_RS08395	675	224	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1761306	1761887	+							BHY08_RS08400	582		old_locus_tag=BHY08_08405
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1761306	1761887	+	WP_084657234.1	WP_084657234.1		CYTH domain-containing protein			BHY08_RS08400	582	193	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1761991	1762590	+							BHY08_RS08405	600		old_locus_tag=BHY08_08410
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1761991	1762590	+	WP_071457441.1	WP_071457441.1		DsbA family protein			BHY08_RS08405	600	199	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1762634	1764445	-					pepF		BHY08_RS08410	1812		old_locus_tag=BHY08_08415
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1762634	1764445	-	WP_071457442.1	WP_071457442.1		oligoendopeptidase F	pepF		BHY08_RS08410	1812	603	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1764469	1765614	-							BHY08_RS08415	1146		old_locus_tag=BHY08_08420
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1764469	1765614	-	WP_071457443.1	WP_071457443.1		hypothetical protein			BHY08_RS08415	1146	381	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1765718	1766866	+					queG		BHY08_RS08420	1149		old_locus_tag=BHY08_08425
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1765718	1766866	+	WP_071457444.1	WP_071457444.1		tRNA epoxyqueuosine(34) reductase QueG	queG		BHY08_RS08420	1149	382	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1767055	1768554	+					yjeM		BHY08_RS08425	1500		old_locus_tag=BHY08_08430
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1767055	1768554	+	WP_071457445.1	WP_071457445.1		glutamate/gamma-aminobutyrate family transporter YjeM	yjeM		BHY08_RS08425	1500	499	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1768588	1768797	-							BHY08_RS08430	210		old_locus_tag=BHY08_08435
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1768588	1768797	-	WP_071457446.1	WP_071457446.1		hypothetical protein			BHY08_RS08430	210	69	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1768827	1770764	-							BHY08_RS08435	1938		old_locus_tag=BHY08_08440
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1768827	1770764	-	WP_071457447.1	WP_071457447.1		ABC-F family ATP-binding cassette domain-containing protein			BHY08_RS08435	1938	645	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1770948	1771583	+							BHY08_RS08440	636		old_locus_tag=BHY08_08445
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1770948	1771583	+	WP_071457448.1	WP_071457448.1		redox-sensing transcriptional repressor Rex			BHY08_RS08440	636	211	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1771619	1772209	-							BHY08_RS08445	591		old_locus_tag=BHY08_08450
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1771619	1772209	-	WP_071457449.1	WP_071457449.1		CPBP family intramembrane metalloprotease			BHY08_RS08445	591	196	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1772366	1772650	+					groES		BHY08_RS08450	285		old_locus_tag=BHY08_08455
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1772366	1772650	+	WP_071457450.1	WP_071457450.1		co-chaperone GroES	groES		BHY08_RS08450	285	94	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1772676	1774304	+					groL		BHY08_RS08455	1629		old_locus_tag=BHY08_08460
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1772676	1774304	+	WP_071457451.1	WP_071457451.1		chaperonin GroEL	groL		BHY08_RS08455	1629	542	
gene	pseudogene	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1774358	1774899	-							BHY08_RS08460	542		pseudo;old_locus_tag=BHY08_08465
CDS	without_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1774358	1774899	-				phosphoribosylanthranilate isomerase			BHY08_RS08460	542		pseudo
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1774892	1775275	-							BHY08_RS08465	384		old_locus_tag=BHY08_08470
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1774892	1775275	-	WP_071457452.1	WP_071457452.1		MerR family transcriptional regulator			BHY08_RS08465	384	127	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1775764	1776087	+							BHY08_RS08475	324		old_locus_tag=BHY08_08480
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1775764	1776087	+	WP_071457454.1	WP_071457454.1		DUF1700 domain-containing protein			BHY08_RS08475	324	107	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1776084	1776722	+							BHY08_RS08480	639		old_locus_tag=BHY08_08485
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1776084	1776722	+	WP_071457455.1	WP_071457455.1		alpha/beta hydrolase			BHY08_RS08480	639	212	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1776741	1777220	-							BHY08_RS11260	480		
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1776741	1777220	-	WP_245729976.1	WP_245729976.1		AIM24 family protein			BHY08_RS11260	480	159	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777217	1777498	-							BHY08_RS11265	282		
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777217	1777498	-	WP_245729977.1	WP_245729977.1		hypothetical protein			BHY08_RS11265	282	93	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777602	1777946	+							BHY08_RS08490	345		old_locus_tag=BHY08_08495
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777602	1777946	+	WP_071457456.1	WP_071457456.1		YrvL family regulatory protein			BHY08_RS08490	345	114	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777943	1778392	-							BHY08_RS08495	450		old_locus_tag=BHY08_08500
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1777943	1778392	-	WP_071457457.1	WP_071457457.1		hypothetical protein			BHY08_RS08495	450	149	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1778389	1779480	-							BHY08_RS08500	1092		old_locus_tag=BHY08_08505
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1778389	1779480	-	WP_071457458.1	WP_071457458.1		LD-carboxypeptidase			BHY08_RS08500	1092	363	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1779733	1780179	+							BHY08_RS08505	447		old_locus_tag=BHY08_08510
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1779733	1780179	+	WP_071457459.1	WP_071457459.1		hypothetical protein			BHY08_RS08505	447	148	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1780179	1780955	+							BHY08_RS11270	777		old_locus_tag=BHY08_08515
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1780179	1780955	+	WP_071457460.1	WP_071457460.1		hypothetical protein			BHY08_RS11270	777	258	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1781147	1781431	+							BHY08_RS08515	285		old_locus_tag=BHY08_08520
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1781147	1781431	+	WP_000922261.1	WP_000922261.1		hypothetical protein			BHY08_RS08515	285	94	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1781438	1783390	+							BHY08_RS08520	1953		old_locus_tag=BHY08_08525
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1781438	1783390	+	WP_000163792.1	WP_000163792.1		hypothetical protein			BHY08_RS08520	1953	650	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1783462	1783959	-					dfrG		BHY08_RS08525	498		old_locus_tag=BHY08_08530
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1783462	1783959	-	WP_000868795.1	WP_000868795.1		trimethoprim-resistant dihydrofolate reductase DfrG	dfrG		BHY08_RS08525	498	165	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1784264	1784980	-							BHY08_RS08530	717		old_locus_tag=BHY08_08535
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1784264	1784980	-	WP_071457461.1	WP_071457461.1		YebC/PmpR family DNA-binding transcriptional regulator			BHY08_RS08530	717	238	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1785214	1785732	+							BHY08_RS08535	519		old_locus_tag=BHY08_08540
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1785214	1785732	+	WP_071457462.1	WP_071457462.1		GNAT family N-acetyltransferase			BHY08_RS08535	519	172	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1785779	1786732	-							BHY08_RS08540	954		old_locus_tag=BHY08_08545
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1785779	1786732	-	WP_071457463.1	WP_071457463.1		bifunctional oligoribonuclease/PAP phosphatase NrnA			BHY08_RS08540	954	317	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1786743	1788059	-							BHY08_RS08545	1317		old_locus_tag=BHY08_08550
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1786743	1788059	-	WP_071457874.1	WP_071457874.1		DRTGG domain-containing protein			BHY08_RS08545	1317	438	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1788259	1789473	-							BHY08_RS08550	1215		old_locus_tag=BHY08_08555
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1788259	1789473	-	WP_071457464.1	WP_071457464.1		ammonium transporter			BHY08_RS08550	1215	404	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1789516	1790250	-							BHY08_RS08555	735		old_locus_tag=BHY08_08560
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1789516	1790250	-	WP_071457465.1	WP_071457465.1		ATP-binding cassette domain-containing protein			BHY08_RS08555	735	244	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1790243	1791049	-							BHY08_RS08560	807		old_locus_tag=BHY08_08565
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1790243	1791049	-	WP_169817678.1	WP_169817678.1		dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein			BHY08_RS08560	807	268	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1791063	1791884	-							BHY08_RS08565	822		old_locus_tag=BHY08_08570
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1791063	1791884	-	WP_071457467.1	WP_071457467.1		ABC transporter permease			BHY08_RS08565	822	273	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1791881	1792816	-							BHY08_RS08570	936		old_locus_tag=BHY08_08575
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1791881	1792816	-	WP_071457875.1	WP_071457875.1		ABC transporter permease subunit			BHY08_RS08570	936	311	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1792839	1794425	-					nikA		BHY08_RS08575	1587		old_locus_tag=BHY08_08580
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1792839	1794425	-	WP_199566559.1	WP_199566559.1		nickel ABC transporter substrate-binding protein	nikA		BHY08_RS08575	1587	528	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1794544	1795308	-							BHY08_RS08580	765		old_locus_tag=BHY08_08585
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1794544	1795308	-	WP_071457468.1	WP_071457468.1		class I SAM-dependent methyltransferase			BHY08_RS08580	765	254	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1795331	1796176	-							BHY08_RS08585	846		old_locus_tag=BHY08_08590
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1795331	1796176	-	WP_071457469.1	WP_071457469.1		urease accessory protein UreD			BHY08_RS08585	846	281	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1796178	1796792	-					ureG		BHY08_RS08590	615		old_locus_tag=BHY08_08595
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1796178	1796792	-	WP_187363576.1	WP_187363576.1		urease accessory protein UreG	ureG		BHY08_RS08590	615	204	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1796802	1797506	-							BHY08_RS08595	705		old_locus_tag=BHY08_08600
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1796802	1797506	-	WP_071457471.1	WP_071457471.1		urease accessory protein UreF			BHY08_RS08595	705	234	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1797496	1797951	-							BHY08_RS08600	456		old_locus_tag=BHY08_08605
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1797496	1797951	-	WP_071457472.1	WP_071457472.1		urease accessory protein UreE			BHY08_RS08600	456	151	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1798061	1799782	-					ureC		BHY08_RS08605	1722		old_locus_tag=BHY08_08610
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1798061	1799782	-	WP_071457473.1	WP_071457473.1		urease subunit alpha	ureC		BHY08_RS08605	1722	573	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1799805	1800131	-							BHY08_RS08610	327		old_locus_tag=BHY08_08615
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1799805	1800131	-	WP_071457474.1	WP_071457474.1		urease subunit beta			BHY08_RS08610	327	108	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1800154	1800456	-							BHY08_RS08615	303		old_locus_tag=BHY08_08620
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1800154	1800456	-	WP_071457475.1	WP_071457475.1		urease subunit gamma			BHY08_RS08615	303	100	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1800475	1800993	-							BHY08_RS08620	519		old_locus_tag=BHY08_08625
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1800475	1800993	-	WP_071457476.1	WP_071457476.1		AmiS/UreI family transporter			BHY08_RS08620	519	172	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1801392	1803065	-							BHY08_RS08625	1674		old_locus_tag=BHY08_08630
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1801392	1803065	-	WP_071457477.1	WP_071457477.1		ribonuclease J			BHY08_RS08625	1674	557	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1803303	1804742	-							BHY08_RS08630	1440		old_locus_tag=BHY08_08635
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1803303	1804742	-	WP_071457478.1	WP_071457478.1		PLP-dependent aminotransferase family protein			BHY08_RS08630	1440	479	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1804864	1805691	+					thiD		BHY08_RS08635	828		old_locus_tag=BHY08_08640
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1804864	1805691	+	WP_071457479.1	WP_071457479.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	thiD		BHY08_RS08635	828	275	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1805693	1806241	+							BHY08_RS08640	549		old_locus_tag=BHY08_08645
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1805693	1806241	+	WP_071457480.1	WP_071457480.1		ECF transporter S component			BHY08_RS08640	549	182	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1806256	1807635	-					nhaC		BHY08_RS08645	1380		old_locus_tag=BHY08_08650
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1806256	1807635	-	WP_071457481.1	WP_071457481.1		Na+/H+ antiporter NhaC	nhaC		BHY08_RS08645	1380	459	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1807987	1808847	-							BHY08_RS08650	861		old_locus_tag=BHY08_08655
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1807987	1808847	-	WP_157093659.1	WP_157093659.1		alpha/beta hydrolase			BHY08_RS08650	861	286	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1808905	1809447	-					nusG		BHY08_RS08655	543		old_locus_tag=BHY08_08660
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1808905	1809447	-	WP_071457482.1	WP_071457482.1		transcription termination/antitermination protein NusG	nusG		BHY08_RS08655	543	180	
gene	protein_coding	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1809552	1809728	-					secE		BHY08_RS08660	177		old_locus_tag=BHY08_08665
CDS	with_protein	GCF_001870205.1	Primary Assembly	chromosome		NZ_CP017267.1	1809552	1809728	-	WP_071457483.1	WP_071457483.1		preprotein translocase subunit SecE	secE		BHY08_RS08660	177	58	
