# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1183872	1184750	-	WP_166008027.1	WP_166008027.1		DUF1803 domain-containing protein			G7081_RS05895	879	292	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1184810	1185736	-							G7081_RS05900	927		old_locus_tag=G7081_05900
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1184810	1185736	-	WP_166008028.1	WP_166008028.1		manganese-dependent inorganic pyrophosphatase			G7081_RS05900	927	308	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1185761	1186714	-							G7081_RS05905	954		old_locus_tag=G7081_05905
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1185761	1186714	-	WP_238786669.1	WP_238786669.1		LysR family transcriptional regulator			G7081_RS05905	954	317	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1186775	1188742	-							G7081_RS05910	1968		old_locus_tag=G7081_05910
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1186775	1188742	-	WP_166008030.1	WP_166008030.1		fructose-1,6-bisphosphatase			G7081_RS05910	1968	655	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1188904	1189674	-					pflA		G7081_RS05915	771		old_locus_tag=G7081_05915
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1188904	1189674	-	WP_166008031.1	WP_166008031.1		pyruvate formate-lyase-activating protein	pflA		G7081_RS05915	771	256	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1189759	1192005	-					pflB		G7081_RS05920	2247		old_locus_tag=G7081_05920
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1189759	1192005	-	WP_166008032.1	WP_166008032.1		formate C-acetyltransferase	pflB		G7081_RS05920	2247	748	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1192324	1194786	-					parC		G7081_RS05925	2463		old_locus_tag=G7081_05925
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1192324	1194786	-	WP_166008033.1	WP_166008033.1		DNA topoisomerase IV subunit A	parC		G7081_RS05925	2463	820	
gene	pseudogene	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1195010	1196980	-					parE		G7081_RS05930	1971		partial;pseudo;old_locus_tag=G7081_05930
CDS	without_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1195010	1196980	-				DNA topoisomerase IV subunit B	parE		G7081_RS05930	1971		partial;pseudo
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1197171	1198058	+							G7081_RS05935	888		old_locus_tag=G7081_05935
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1197171	1198058	+	WP_166008035.1	WP_166008035.1		NAD-dependent dehydratase			G7081_RS05935	888	295	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1198089	1198466	-							G7081_RS05940	378		old_locus_tag=G7081_05940
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1198089	1198466	-	WP_166008036.1	WP_166008036.1		DUF4430 domain-containing protein			G7081_RS05940	378	125	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1198483	1199115	-							G7081_RS05945	633		old_locus_tag=G7081_05945
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1198483	1199115	-	WP_166008037.1	WP_166008037.1		hypothetical protein			G7081_RS05945	633	210	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1199377	1200003	+					plsY		G7081_RS05950	627		old_locus_tag=G7081_05950
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1199377	1200003	+	WP_166008038.1	WP_166008038.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		G7081_RS05950	627	208	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1200129	1201244	+					ald		G7081_RS05955	1116		old_locus_tag=G7081_05955
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1200129	1201244	+	WP_166008039.1	WP_166008039.1		alanine dehydrogenase	ald		G7081_RS05955	1116	371	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1201285	1203183	-							G7081_RS05960	1899		old_locus_tag=G7081_05960
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1201285	1203183	-	WP_166008040.1	WP_166008040.1		ferrous iron transporter B			G7081_RS05960	1899	632	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1203188	1203418	-							G7081_RS05965	231		old_locus_tag=G7081_05965
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1203188	1203418	-	WP_166008041.1	WP_166008041.1		ferrous iron transport protein A			G7081_RS05965	231	76	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1203547	1204257	-							G7081_RS05970	711		old_locus_tag=G7081_05970
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1203547	1204257	-	WP_166008042.1	WP_166008042.1		GntR family transcriptional regulator			G7081_RS05970	711	236	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1204402	1208181	-					addA		G7081_RS05975	3780		old_locus_tag=G7081_05975
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1204402	1208181	-	WP_166008043.1	WP_166008043.1		helicase-exonuclease AddAB subunit AddA	addA		G7081_RS05975	3780	1259	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1208198	1211752	-							G7081_RS05980	3555		old_locus_tag=G7081_05980
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1208198	1211752	-	WP_166008044.1	WP_166008044.1		exodeoxyribonuclease V subunit gamma			G7081_RS05980	3555	1184	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1211853	1212437	-					lepB		G7081_RS05985	585		old_locus_tag=G7081_05985
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1211853	1212437	-	WP_166008045.1	WP_166008045.1		signal peptidase I	lepB		G7081_RS05985	585	194	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1212569	1214566	-					tkt		G7081_RS05990	1998		old_locus_tag=G7081_05990
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1212569	1214566	-	WP_166008046.1	WP_166008046.1		transketolase	tkt		G7081_RS05990	1998	665	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1214689	1214928	-							G7081_RS05995	240		old_locus_tag=G7081_05995
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1214689	1214928	-	WP_166008047.1	WP_166008047.1		DUF896 family protein			G7081_RS05995	240	79	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1215078	1215698	+					lexA		G7081_RS06000	621		old_locus_tag=G7081_06000
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1215078	1215698	+	WP_166008048.1	WP_166008048.1		transcriptional repressor LexA	lexA		G7081_RS06000	621	206	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1215823	1216011	+							G7081_RS06005	189		old_locus_tag=G7081_06005
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1215823	1216011	+	WP_166008049.1	WP_166008049.1		hypothetical protein			G7081_RS06005	189	62	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1216056	1217045	-							G7081_RS06010	990		old_locus_tag=G7081_06010
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1216056	1217045	-	WP_166008050.1	WP_166008050.1		nucleoid-associated protein			G7081_RS06010	990	329	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1217109	1218110	-							G7081_RS06015	1002		old_locus_tag=G7081_06015
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1217109	1218110	-	WP_166008051.1	WP_166008051.1		NAD(P)H-dependent glycerol-3-phosphate dehydrogenase			G7081_RS06015	1002	333	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1218215	1219033	-					lgt		G7081_RS06020	819		old_locus_tag=G7081_06020
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1218215	1219033	-	WP_166008052.1	WP_166008052.1		prolipoprotein diacylglyceryl transferase	lgt		G7081_RS06020	819	272	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1219020	1219988	-					hprK		G7081_RS06025	969		old_locus_tag=G7081_06025
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1219020	1219988	-	WP_166008053.1	WP_166008053.1		HPr(Ser) kinase/phosphatase	hprK		G7081_RS06025	969	322	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1220110	1220841	-							G7081_RS06030	732		old_locus_tag=G7081_06030
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1220110	1220841	-	WP_166008054.1	WP_166008054.1		SDR family oxidoreductase			G7081_RS06030	732	243	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221078	1221488	+							G7081_RS06035	411		old_locus_tag=G7081_06035
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221078	1221488	+	WP_166008055.1	WP_166008055.1		hypothetical protein			G7081_RS06035	411	136	
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221563	1221634	-							G7081_RS06040	72		old_locus_tag=G7081_06040
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221563	1221634	-				tRNA-Gln			G7081_RS06040	72		anticodon=TTG
gene	tRNA	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221644	1221724	-							G7081_RS06045	81		old_locus_tag=G7081_06045
tRNA		GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221644	1221724	-				tRNA-Tyr			G7081_RS06045	81		anticodon=GTA
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221797	1222027	-							G7081_RS06050	231		old_locus_tag=G7081_06050
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1221797	1222027	-	WP_166008056.1	WP_166008056.1		DUF2969 family protein			G7081_RS06050	231	76	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222074	1222556	-							G7081_RS06055	483		old_locus_tag=G7081_06055
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222074	1222556	-	WP_166008057.1	WP_166008057.1		GNAT family N-acetyltransferase			G7081_RS06055	483	160	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222540	1222833	-					yidD		G7081_RS06060	294		old_locus_tag=G7081_06060
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222540	1222833	-	WP_166008058.1	WP_166008058.1		membrane protein insertion efficiency factor YidD	yidD		G7081_RS06060	294	97	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222892	1223071	-							G7081_RS06065	180		old_locus_tag=G7081_06065
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1222892	1223071	-	WP_166008059.1	WP_166008059.1		DNA-directed RNA polymerase subunit beta			G7081_RS06065	180	59	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1223093	1224358	-					murA		G7081_RS06070	1266		old_locus_tag=G7081_06070
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1223093	1224358	-	WP_166008060.1	WP_166008060.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		G7081_RS06070	1266	421	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1224445	1224678	-							G7081_RS06075	234		old_locus_tag=G7081_06075
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1224445	1224678	-	WP_166008061.1	WP_166008061.1		DUF1146 family protein			G7081_RS06075	234	77	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1224771	1225190	-							G7081_RS06080	420		old_locus_tag=G7081_06080
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1224771	1225190	-	WP_166008062.1	WP_166008062.1		F0F1 ATP synthase subunit epsilon			G7081_RS06080	420	139	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1225206	1226609	-					atpD		G7081_RS06085	1404		old_locus_tag=G7081_06085
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1225206	1226609	-	WP_166008063.1	WP_166008063.1		F0F1 ATP synthase subunit beta	atpD		G7081_RS06085	1404	467	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1226628	1227548	-							G7081_RS06090	921		old_locus_tag=G7081_06090
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1226628	1227548	-	WP_166008064.1	WP_166008064.1		F0F1 ATP synthase subunit gamma			G7081_RS06090	921	306	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1227566	1229089	-					atpA		G7081_RS06095	1524		old_locus_tag=G7081_06095
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1227566	1229089	-	WP_166008065.1	WP_166008065.1		F0F1 ATP synthase subunit alpha	atpA		G7081_RS06095	1524	507	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1229117	1229659	-							G7081_RS06100	543		old_locus_tag=G7081_06100
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1229117	1229659	-	WP_166008066.1	WP_166008066.1		F0F1 ATP synthase subunit delta			G7081_RS06100	543	180	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1229667	1230182	-					atpF		G7081_RS06105	516		old_locus_tag=G7081_06105
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1229667	1230182	-	WP_238786630.1	WP_238786630.1		F0F1 ATP synthase subunit B	atpF		G7081_RS06105	516	171	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1230266	1230487	-					atpE		G7081_RS06110	222		old_locus_tag=G7081_06110
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1230266	1230487	-	WP_166008068.1	WP_166008068.1		F0F1 ATP synthase subunit C	atpE		G7081_RS06110	222	73	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1230546	1231280	-					atpB		G7081_RS06115	735		old_locus_tag=G7081_06115
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1230546	1231280	-	WP_166008069.1	WP_166008069.1		F0F1 ATP synthase subunit A	atpB		G7081_RS06115	735	244	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1231750	1232208	-					smpB		G7081_RS06120	459		old_locus_tag=G7081_06120
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1231750	1232208	-	WP_166008070.1	WP_166008070.1		SsrA-binding protein SmpB	smpB		G7081_RS06120	459	152	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1232220	1234598	-					rnr		G7081_RS06125	2379		old_locus_tag=G7081_06125
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1232220	1234598	-	WP_166008071.1	WP_166008071.1		ribonuclease R	rnr		G7081_RS06125	2379	792	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1234631	1235407	-							G7081_RS06130	777		old_locus_tag=G7081_06130
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1234631	1235407	-	WP_166008072.1	WP_166008072.1		alpha/beta fold hydrolase			G7081_RS06130	777	258	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1235475	1235711	-					secG		G7081_RS06135	237		old_locus_tag=G7081_06135
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1235475	1235711	-	WP_166008073.1	WP_166008073.1		preprotein translocase subunit SecG	secG		G7081_RS06135	237	78	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1235801	1236127	-							G7081_RS06140	327		old_locus_tag=G7081_06140
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1235801	1236127	-	WP_166008074.1	WP_166008074.1		nucleotide pyrophosphohydrolase			G7081_RS06140	327	108	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1236222	1237370	-							G7081_RS06145	1149		old_locus_tag=G7081_06145
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1236222	1237370	-	WP_166008075.1	WP_166008075.1		glycine reductase			G7081_RS06145	1149	382	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1237383	1238918	-							G7081_RS06150	1536		old_locus_tag=G7081_06150
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1237383	1238918	-	WP_166008076.1	WP_166008076.1		ketoacyl-ACP synthase III family protein			G7081_RS06150	1536	511	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1238974	1239417	-							G7081_RS06155	444		old_locus_tag=G7081_06155
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1238974	1239417	-	WP_238786670.1	WP_238786670.1		hypothetical protein			G7081_RS06155	444	147	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1239465	1239788	-							G7081_RS06160	324		old_locus_tag=G7081_06160
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1239465	1239788	-	WP_166008078.1	WP_166008078.1		thioredoxin family protein			G7081_RS06160	324	107	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1239801	1240763	-							G7081_RS06165	963		old_locus_tag=G7081_06165
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1239801	1240763	-	WP_166008079.1	WP_166008079.1		FAD-dependent oxidoreductase			G7081_RS06165	963	320	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1240847	1242148	-					grdB		G7081_RS06170	1302		old_locus_tag=G7081_06170
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1240847	1242148	-	WP_166008080.1	WP_166008080.1		glycine reductase complex selenoprotein B	grdB		G7081_RS06170	1302	433	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1242171	1242614	-							G7081_RS06175	444		old_locus_tag=G7081_06175
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1242171	1242614	-	WP_238786671.1	WP_238786671.1		hypothetical protein			G7081_RS06175	444	147	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1242656	1243942	-							G7081_RS06180	1287		old_locus_tag=G7081_06180
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1242656	1243942	-	WP_166008082.1	WP_166008082.1		glycine/sarcosine/betaine reductase component B subunit			G7081_RS06180	1287	428	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1244023	1244409	-							G7081_RS06185	387		old_locus_tag=G7081_06185
CDS	with_protein	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1244023	1244409	-	WP_166008083.1	WP_166008083.1		GrdX family protein			G7081_RS06185	387	128	
gene	protein_coding	GCF_011303955.1	Primary Assembly	chromosome		NZ_CP049886.1	1244709	1246103	-					selA		G7081_RS06190	1395		old_locus_tag=G7081_06190
